Date,Open,Close,High,Low,Volume,Typical_Price,lrets
2016-02-03,553.5,531.070007,556.0,521.900024,10048700,536.3233436666667,-3.883529334312197
2016-02-04,525.0,536.26001,538.98999,519.219971,6199100,531.4899903333334,0.9725284258183642
2016-02-05,529.280029,502.130005,529.450012,499.190002,9708900,510.25667300000003,-6.576007646736315
2016-02-08,486.470001,488.100006,493.5,475.209991,9825500,485.6033323333333,-2.833874508164591
2016-02-09,478.01001,482.070007,498.380005,474.0,7077900,484.81667066666665,-1.2430968943180076
2016-02-10,491.76001,490.480011,504.660004,486.0,6786200,493.7133383333333,1.729517963895777
2016-02-11,491.170013,503.820007,509.299988,484.0,7397400,499.03999833333336,2.6834549435935884
2016-02-12,510.700012,507.079987,516.75,501.48999,5384800,508.43999233333335,0.644968111616695
2016-02-16,519.47998,521.099976,524.450012,511.660004,5118500,519.0699973333334,2.727315942520381
2016-02-17,528.73999,534.099976,537.47998,519.390015,4824000,530.3233236666666,2.4641126551569137
2016-02-18,541.190002,525.0,541.200012,523.72998,4735000,529.9766639999999,-1.7184779818694373
2016-02-19,520.710022,534.900024,535.950012,515.349976,4974700,528.7333373333333,1.8681595813779595
2016-02-22,542.200012,559.5,560.650024,541.080017,5566600,553.743347,4.496366934657647
2016-02-23,555.549988,552.940002,556.909973,545.330017,4050800,551.726664,-1.179402759490955
2016-02-24,545.75,554.039978,554.27002,533.150024,6231700,547.1533406666666,0.19873464415027797
2016-02-25,555.52002,555.150024,559.390015,545.289978,4525500,553.2766723333333,0.2001544133260147
2016-02-26,560.119995,555.22998,562.5,553.169983,4877000,556.9666543333333,0.014401556197007892
2016-02-29,554.0,552.52002,564.809998,552.51001,4145400,556.6133426666667,-0.4892738264260288
2016-03-01,556.289978,579.039978,579.25,556.0,5038500,571.4299926666666,4.688185379196774
2016-03-02,581.75,580.210022,585.0,573.700012,4582200,579.636678,0.20186230706258357
2016-03-03,577.960022,577.48999,579.869995,573.109985,2741300,576.8233233333334,-0.469903597974497
2016-03-04,581.070007,575.140015,581.400024,571.070007,3416500,575.8700153333333,-0.40775934095869104
2016-03-07,573.539978,562.799988,573.630005,555.549988,4926900,563.993327,-2.168921158453241
2016-03-08,557.869995,560.26001,571.349976,554.73999,4730000,562.1166586666667,-0.45233243731992445
2016-03-09,559.559998,559.469971,560.349976,550.130005,4377300,556.649984,-0.14111243683814223
2016-03-10,566.73999,558.929993,567.0,547.900024,3919900,557.943339,-0.09656260002488537
2016-03-11,566.950012,569.609985,570.059998,562.72998,3771300,567.4666543333333,1.8927660613183406
2016-03-14,567.0,573.369995,576.890015,563.049988,3454200,571.1033326666667,0.6579334072825738
2016-03-15,571.0,577.02002,581.52002,567.0,3876800,575.1800133333332,0.6345738750836993
2016-03-16,576.640015,574.27002,581.320007,571.140015,3537700,575.5766806666667,-0.4777258787170169
2016-03-17,569.51001,559.440002,571.400024,555.01001,5928100,561.950012,-2.6163416855503385
2016-03-18,560.940002,552.080017,562.330017,546.090027,7296900,553.5000203333333,-1.324329286563053
2016-03-21,548.909973,553.97998,555.23999,538.580017,5155700,549.2666623333333,0.34355548052200646
2016-03-22,545.109985,560.47998,562.76001,545.049988,4000600,556.0966593333333,1.1664974855271737
2016-03-23,561.0,569.630005,572.47998,558.099976,3983700,566.7366536666667,1.6193512262304033
2016-03-24,567.109985,582.950012,583.549988,567.080017,5185500,577.8600056666667,2.3114403936475902
2016-03-28,584.400024,579.869995,584.75,575.559998,3121500,580.0599976666666,-0.5297508100108317
2016-03-29,580.150024,593.859985,595.849976,576.5,4392600,588.7366536666667,2.383964422501972
2016-03-30,596.710022,598.690002,603.23999,595.0,3890500,598.976664,0.8100362187082766
2016-03-31,599.280029,593.640015,600.75,592.210022,2681800,595.5333456666666,-0.8470837980794066
2016-04-01,590.48999,598.5,599.030029,588.299988,2917400,595.2766723333333,0.8153424702570966
2016-04-04,599.0,593.190002,599.5,590.549988,2470800,594.41333,-0.8911769225578681
2016-04-05,590.77002,586.140015,593.469971,585.25,2308900,588.286662,-1.1956061288387332
2016-04-06,587.52002,602.080017,602.390015,587.5,2849900,597.323344,2.683166059651576
2016-04-07,598.76001,591.429993,599.599976,589.080017,3189000,593.3699953333333,-1.7847033696230419
2016-04-08,594.320007,594.599976,597.859985,589.0,2591900,593.819987,0.5345548816380052
2016-04-11,596.140015,595.929993,604.0,594.909973,2704300,598.2799886666667,0.22343285560957327
2016-04-12,598.400024,603.169983,604.059998,592.309998,2641100,599.8466596666666,1.2075853767673728
2016-04-13,607.679993,614.820007,616.809998,605.289978,4228300,612.306661,1.913050090063173
2016-04-14,615.070007,620.75,624.380005,615.070007,3512100,620.0666706666667,0.9598870963148265
2016-04-15,621.919983,625.890015,626.77002,618.109985,2887700,623.5900066666667,0.8246236387488004
2016-04-18,625.349976,635.349976,637.640015,624.960022,4360900,632.6500043333333,1.5001329600323743
2016-04-19,637.140015,627.900024,638.01001,620.799988,4055900,628.9033406666666,-1.1795034033378116
2016-04-20,630.0,632.98999,636.549988,623.0,2609400,630.8466593333334,0.8073652090332395
2016-04-21,631.0,631.0,637.820007,628.5,2596300,632.4400023333334,-0.3148745891829563
2016-04-22,624.469971,620.5,628.25,611.559998,5083900,620.1033326666667,-1.678025789655102
2016-04-25,616.609985,626.200012,626.97998,616.25,2682900,623.1433306666667,0.9144223410849861
2016-04-26,626.169983,616.880005,626.75,614.880005,2521400,619.5033366666667,-1.4995304425502454
2016-04-27,611.799988,606.570007,615.950012,601.280029,4068800,607.9333493333334,-1.685437404238943
2016-04-28,615.539978,602.0,626.799988,599.200012,7872600,609.3333333333334,-0.7562704278798904
2016-04-29,666.0,659.590027,669.97998,654.0,10310700,661.1900023333334,9.136102549276082
2016-05-02,663.919983,683.849976,685.5,662.030029,6578500,677.1266683333333,3.6120089430561997
2016-05-03,677.359985,671.320007,680.299988,670.429993,4923400,674.0166626666667,-1.8492626364946751
2016-05-04,662.590027,670.900024,674.0,662.140015,4635500,669.0133463333333,-0.06258035255122252
2016-05-05,673.309998,659.090027,676.48999,656.0,4884100,663.8600056666667,-1.7759993637057825
2016-05-06,656.049988,673.950012,676.950012,656.01001,4365300,668.9700113333333,2.22958052851272
2016-05-09,673.950012,679.75,686.97998,671.409973,3982200,679.3799843333333,0.8569141522825952
2016-05-10,694.0,703.070007,704.549988,693.5,6105600,700.3733316666667,3.3731386554799236
2016-05-11,705.789978,713.22998,719.0,701.650024,7338200,711.2933346666667,1.4347450932682193
2016-05-12,717.380005,717.929993,722.450012,711.51001,5048200,717.2966716666666,0.6568140508941944
2016-05-13,714.640015,709.919983,719.25,706.51001,4763400,711.8933309999999,-1.1219797824764122
2016-05-16,710.130005,710.659973,713.25,700.280029,5432900,708.063334,0.10418140334937931
2016-05-17,709.900024,695.27002,714.469971,693.909973,5121400,701.2166546666667,-2.189378962089883
2016-05-18,689.559998,697.450012,702.539978,688.76001,4283200,696.25,0.31305556469440887
2016-05-19,691.880005,698.52002,699.400024,689.559998,3025600,695.8266806666667,0.15329959598302523
2016-05-20,701.049988,702.799988,707.23999,700.0,2916200,703.3466593333333,0.6108499534774658
2016-05-23,704.25,696.75,706.0,696.419983,2595100,699.7233276666666,-0.8645672876325783
2016-05-24,698.01001,704.200012,707.5,698.0,3033800,703.2333373333335,1.0635757399508172
2016-05-25,708.0,708.349976,710.859985,705.52002,3267700,708.243327,0.5875864182238288
2016-05-26,708.330017,714.909973,715.0,707.289978,2446700,712.3999836666667,0.9218334934524286
2016-05-27,715.0,712.23999,716.599976,711.099976,2249200,713.313314,-0.37417036531239845
2016-05-31,712.330017,722.789978,724.22998,711.320007,3618300,719.4466550000001,1.4703773873775638
2016-06-01,720.900024,719.440002,726.429993,718.219971,3263100,721.363322,-0.46455587127800513
2016-06-02,720.969971,728.23999,728.280029,715.5,3026600,724.006673,1.2157516079096986
2016-06-03,726.73999,725.539978,727.0,718.429993,3367300,723.656657,-0.37144755930658135
2016-06-06,726.5,726.72998,731.5,724.419983,2704800,727.5499876666667,0.16388168876986242
2016-06-07,729.890015,723.73999,730.0,720.549988,2732500,724.7633259999999,-0.41227937110299706
2016-06-08,726.400024,726.640015,729.419983,721.599976,2223400,725.886658,0.39989917880172143
2016-06-09,723.099976,727.650024,728.909973,722.299988,2170300,726.2866616666666,0.13890065053079326
2016-06-10,722.349976,717.909973,724.97998,714.210022,3425700,719.033325,-1.3476020949328316
2016-06-13,714.01001,715.23999,721.98999,711.159973,3352200,716.1299843333333,-0.37260386672155477
2016-06-14,712.330017,719.299988,720.809998,712.27002,2506900,717.4600020000001,0.5660363464743412
2016-06-15,722.0,714.26001,722.559998,713.349976,2709400,716.723328,-0.7031444477012094
2016-06-16,712.049988,717.51001,718.0,705.299988,3098000,713.6033326666666,0.4539843042558722
2016-06-17,718.190002,706.390015,718.200012,699.179993,5897800,707.9233399999999,-1.561938461708401
2016-06-20,713.5,714.01001,721.309998,710.809998,3677200,715.3766686666667,1.0729467710266505
2016-06-21,715.719971,715.820007,718.400024,712.719971,2137500,715.6466673333334,0.2531766637007493
2016-06-22,716.580017,710.599976,717.0,707.570007,2260500,711.7233276666666,-0.7319098673510105
2016-06-23,715.5,722.080017,722.119995,712.5,2825000,718.9000040000001,1.602630980913755
2016-06-24,693.0,698.960022,712.530029,692.200012,7632500,701.230021,-3.254241215661491
2016-06-27,692.01001,691.359985,696.820007,682.119995,5568000,690.0999956666668,-1.0932896977917217
2016-06-28,700.0,707.950012,708.0,698.169983,4037000,704.706665,2.371283619407283
2016-06-29,715.75,715.599976,719.5,713.539978,3070100,716.2133180000001,1.0747831414945175
2016-06-30,717.200012,715.619995,719.369995,712.539978,2855100,715.8433226666666,0.002797473540994133
2016-07-01,717.320007,725.679993,728.0,716.539978,2920400,723.406657,1.3959843828879492
2016-07-05,722.799988,728.099976,729.559998,719.609985,2431400,725.756653,0.3329231777596142
2016-07-06,725.710022,737.609985,737.77002,722.580017,3938200,732.6533406666667,1.2976840860103422
2016-07-07,739.330017,736.570007,739.549988,731.630005,2945800,735.9166666666666,-0.1410924280844661
2016-07-08,740.140015,745.809998,746.099976,738.0,3429200,743.3033246666668,1.246658837624981
2016-07-11,750.0,753.780029,755.900024,747.0,3195300,752.2266843333333,1.0629713323476508
2016-07-12,756.859985,748.210022,757.340027,740.330017,5623700,748.6266886666666,-0.7416870078587934
2016-07-13,746.76001,742.630005,756.869995,741.25,4142300,746.9166666666666,-0.7485770379235923
2016-07-14,748.859985,741.200012,749.039978,739.02002,2390500,743.08667,-0.19274356581542307
2016-07-15,746.549988,735.440002,746.549988,734.049988,3121400,738.6799926666666,-0.7801548326207275
2016-07-18,735.48999,736.070007,741.599976,728.719971,2954900,735.4633180000001,0.0856270136988968
2016-07-19,732.5,739.950012,743.330017,732.309998,2216800,738.5300090000001,0.5257400153220182
2016-07-20,744.0,745.719971,746.25,740.700012,2214000,744.2233276666666,0.7767523173500379
2016-07-21,747.5,744.429993,749.359985,742.789978,2317100,745.526652,-0.17313402723138083
2016-07-22,747.789978,744.859985,751.280029,743.530029,2277700,746.556681,0.05774456530298622
2016-07-25,746.549988,739.609985,748.5,735.349976,2679300,741.1533203333333,-0.7073261156714139
2016-07-26,742.710022,735.590027,743.130005,732.75,2529700,737.1566773333334,-0.5450064964432677
2016-07-27,737.969971,736.669983,740.940002,733.859985,2913100,737.1566566666667,0.14670726452719052
2016-07-28,745.97998,752.609985,753.359985,739.700012,7617600,748.5566606666667,2.1407137767704754
2016-07-29,765.0,758.809998,766.0,755.0,6777100,759.936666,0.8204268630315426
2016-08-01,759.869995,767.73999,770.5,757.059998,3578200,765.0999959999999,1.1699707096065382
2016-08-02,763.809998,760.580017,765.01001,757.02002,3603300,760.8700156666667,-0.9369798668032558
2016-08-03,757.059998,754.640015,758.890015,752.25,3581500,755.26001,-0.7840488250938193
2016-08-04,753.700012,760.77002,765.0,750.349976,3178200,758.7066653333333,0.8090270347584472
2016-08-05,764.809998,765.97998,768.469971,763.090027,2704400,765.8466593333333,0.6824929062601903
2016-08-08,766.809998,766.559998,767.0,761.02002,1986300,764.8600059999999,0.07569368969422285
2016-08-09,767.390015,768.309998,772.599976,766.900024,1876100,769.2699993333332,0.22803244090718877
2016-08-10,769.799988,768.559998,772.099976,766.190002,1604300,768.949992,0.03253365643880457
2016-08-11,769.940002,771.23999,773.75,769.119995,2019700,771.369995,0.3480964705849132
2016-08-12,768.460022,772.559998,773.150024,768.419983,1563300,771.3766683333333,0.17100768648043996
2016-08-15,771.900024,768.48999,772.039978,767.710022,2118500,769.41333,-0.5282135550152667
2016-08-16,768.619995,764.039978,768.72998,763.820007,1604600,765.5299883333333,-0.5807422497084325
2016-08-17,764.409973,764.630005,765.219971,759.200012,1891100,763.0166626666665,0.07719482110086773
2016-08-18,764.0,764.460022,765.169983,760.599976,1458800,763.4099936666667,-0.02223322338101852
2016-08-19,761.900024,757.309998,762.48999,756.890015,2343200,758.8966676666665,-0.9397052801610961
2016-08-22,757.5,759.47998,759.849976,752.099976,1679300,757.1433106666667,0.2861284043189194
2016-08-23,763.309998,762.450012,764.700012,761.0,1524100,762.7166746666667,0.39029860583514875
2016-08-24,763.0,757.25,763.409973,755.359985,1744100,758.6733193333333,-0.6843498392411718
2016-08-25,756.0,759.219971,760.559998,754.73999,1623000,758.1733196666668,0.2598102363783994
2016-08-26,760.049988,769.0,770.0,759.799988,2776800,766.2666626666665,1.2799417234513832
2016-08-29,768.719971,771.289978,774.97998,768.599976,2198600,771.6233113333334,0.2973439702802061
2016-08-30,771.049988,767.580017,771.840027,765.559998,1709200,768.3266806666667,-0.48216785039194576
2016-08-31,766.599976,769.159973,769.640015,764.0,1633800,767.5999959999999,0.20562444746294872
2016-09-01,770.900024,770.619995,772.039978,766.75,1792300,769.8033243333333,0.18964039900568608
2016-09-02,774.109985,772.440002,776.0,771.700012,2181800,773.3800046666667,0.23589592725095088
2016-09-06,774.039978,788.869995,789.47998,770.219971,3719800,782.8566486666667,2.1047196964659065
2016-09-07,789.530029,784.47998,790.789978,784.330017,2424600,786.533325,-0.5580482998054137
2016-09-08,783.890015,784.059998,786.5,781.440002,2030500,784.0,-0.053550692481785234
2016-09-09,779.359985,760.140015,781.0,760.109985,4257300,767.0833333333334,-3.0982898908286316
2016-09-12,757.349976,771.48999,772.659973,756.0,3124700,766.7166543333333,1.4821050419256743
2016-09-13,768.77002,761.01001,769.890015,759.049988,3117200,763.3166709999999,-1.3677185474231912
2016-09-14,762.200012,761.090027,767.5,758.849976,2523000,762.4800009999999,0.010514026427799195
2016-09-15,762.0,769.690002,770.869995,757.580017,3034000,766.0466713333334,1.1236187194962
2016-09-16,773.280029,778.52002,780.460022,771.659973,5499200,776.880005,1.1406868084655741
2016-09-19,779.969971,775.099976,781.940002,771.0,2297200,776.0133259999999,-0.4402684740425933
2016-09-20,776.0,780.219971,781.369995,776.0,1937200,779.1966553333333,0.6583871703981004
2016-09-21,783.25,789.73999,790.690002,779.01001,2718600,786.4800006666668,1.2127870677049124
2016-09-22,794.27002,804.700012,805.890015,794.27002,4078900,801.6200156666667,1.876578735972867
2016-09-23,803.130005,805.75,807.75,802.119995,2353500,805.206665,0.13039686310705179
2016-09-26,801.799988,799.159973,805.929993,797.150024,2651400,800.7466633333333,-0.8212378449274915
2016-09-27,801.849976,816.109985,816.640015,801.109985,3819600,811.2866616666666,2.098798917429523
2016-09-28,818.0,828.719971,830.140015,817.030029,4422100,825.2966716666666,1.5333175335553229
2016-09-29,828.26001,829.049988,837.5,824.630005,4922200,830.3933309999999,0.039814571686225264
2016-09-30,832.609985,837.309998,839.950012,832.400024,4430600,836.5533446666667,0.9913917428085561
2016-10-03,836.0,836.73999,839.859985,831.25,2769400,835.9499916666667,-0.06809928330868686
2016-10-04,840.909973,834.030029,842.369995,830.26001,2950300,835.5533446666667,-0.32439693622317023
2016-10-05,838.0,844.359985,845.669983,836.119995,3469100,842.0499876666667,1.2309518467184866
2016-10-06,843.700012,841.659973,847.210022,840.599976,2684000,843.156657,-0.32028260344958426
2016-10-07,845.789978,839.429993,845.950012,837.450012,2426200,840.943339,-0.2653018402440033
2016-10-10,843.25,841.710022,845.200012,840.27002,1827100,842.3933513333335,0.2712481265819022
2016-10-11,841.02002,831.0,841.289978,828.349976,3588200,833.5466513333334,-1.28057681463698
2016-10-12,834.0,834.090027,837.669983,830.099976,2380400,833.9533286666666,0.37115477207088077
2016-10-13,829.0,829.280029,831.799988,821.210022,3091400,827.430013,-0.5783453164666774
2016-10-14,835.080017,822.960022,835.73999,822.960022,2999800,827.2200113333333,-0.7650265855946969
2016-10-17,821.5,812.950012,822.0,811.679993,3361500,815.543335,-1.2238001752924
2016-10-18,822.109985,817.650024,823.26001,815.02002,2512500,818.6433513333333,0.5764779728192337
2016-10-19,820.400024,817.690002,820.669983,815.169983,2090700,817.8433226666666,0.004889258426032939
2016-10-20,813.98999,810.320007,815.710022,803.099976,3152000,809.7100016666667,-0.9054054097967779
2016-10-21,809.359985,818.98999,819.419983,809.0,2793000,815.8033243333333,1.0642621539051156
2016-10-24,824.950012,838.090027,838.299988,822.210022,4060900,832.8666790000001,2.3053663943243485
2016-10-25,839.299988,835.179993,843.090027,833.219971,3248400,837.1633303333333,-0.3478263399324
2016-10-26,832.76001,822.590027,833.440002,820.0,3998100,825.343343,-1.518933013119561
2016-10-27,831.23999,818.359985,831.719971,815.429993,7406400,821.8366496666667,-0.5155612710595392
2016-10-28,782.0,776.320007,789.48999,774.609985,10841100,780.1399940000001,-5.273750392575316
2016-10-31,781.030029,789.820007,793.700012,780.109985,5413300,787.876668,1.72402649287271
2016-11-01,799.0,785.409973,800.840027,776.710022,5305400,787.6533406666667,-0.5599240209681611
2016-11-02,783.929993,765.559998,784.75,763.549988,5026500,771.286662,-2.559825049417075
2016-11-03,765.049988,767.030029,777.0,764.0,3872500,769.343343,0.191836228205311
2016-11-04,762.789978,755.049988,766.0,753.22998,5122100,758.0933226666666,-1.5741995510648366
2016-11-07,771.640015,784.929993,787.72998,770.940002,5984400,781.1999916666667,3.8810576585025736
2016-11-08,784.969971,787.75,791.73999,779.099976,3412600,786.1966553333333,0.3586247723547764
2016-11-09,764.0,771.880005,777.5,760.090027,8562900,769.823344,-2.035167663153814
2016-11-10,778.809998,742.380005,778.830017,717.700012,12747000,746.3033446666667,-3.8967855816811614
2016-11-11,735.72998,739.01001,743.26001,728.900024,6622800,737.0566813333334,-0.4549782001040725
2016-11-14,745.51001,719.070007,746.0,710.099976,7321300,725.056661,-2.7352746030188335
2016-11-15,730.0,743.23999,746.780029,725.98999,6755800,738.6700030000001,3.3060273752144376
2016-11-16,739.880005,746.48999,749.869995,735.609985,3648800,743.98999,0.4363213736255922
2016-11-17,749.320007,756.400024,757.5,748.0,3690100,753.9666746666667,1.3188160867340315
2016-11-18,761.0,760.159973,767.73999,757.640015,4373400,761.8466593333333,0.49585334062269837
2016-11-21,766.0,780.0,780.349976,765.109985,4614600,775.1533203333333,2.576501776386486
2016-11-22,788.169983,785.330017,792.400024,781.0,5311300,786.243347,0.6810113575499877
2016-11-23,781.72998,780.119995,781.75,773.119995,3540300,778.3299966666667,-0.665628566402976
2016-11-25,786.5,780.369995,786.75,777.900024,1837100,781.6733396666667,0.03204121830204798
2016-11-28,776.98999,766.77002,777.0,764.23999,4438800,769.33667,-1.7581246919220028
2016-11-29,768.0,762.52002,769.890015,761.320007,3272300,764.5766806666667,-0.5558148984312616
2016-11-30,762.0,750.570007,768.090027,750.25,4625900,756.3033446666667,-1.5795836671752106
2016-12-01,752.409973,743.650024,753.369995,738.030029,4666000,745.0166826666667,-0.9262400890990286
2016-12-02,743.400024,740.340027,748.48999,736.700012,3561300,741.843343,-0.446094970362676
2016-12-05,745.0,759.359985,761.48999,742.0,4314700,754.283325,2.5366376885695985
2016-12-06,763.98999,764.719971,768.23999,757.25,3794700,763.4033203333333,0.7033762339207605
2016-12-07,764.549988,770.419983,770.419983,755.820007,3684900,765.5533243333333,0.7426082787909571
2016-12-08,771.869995,767.330017,773.789978,765.190002,3189600,768.7699990000001,-0.4018819910665883
2016-12-09,770.0,768.659973,770.25,765.340027,2470900,768.0833333333334,0.1731725259959127
2016-12-12,766.400024,760.119995,766.890015,757.200012,2963900,761.4033406666667,-1.1172394995084822
2016-12-13,764.960022,774.340027,782.460022,762.0,5285300,772.9333496666667,1.853477951500082
2016-12-14,778.25,768.820007,780.859985,762.809998,5454800,770.8299966666667,-0.7154207499518783
2016-12-15,766.280029,761.0,769.099976,760.309998,3801900,763.4699913333334,-1.0223523129043954
2016-12-16,765.0,757.77002,765.130005,754.0,4848200,758.966675,-0.4253421949458769
2016-12-19,758.890015,766.0,770.5,756.159973,3113200,764.2199909999999,1.080223382836376
2016-12-20,768.650024,771.219971,774.390015,767.710022,2703600,771.1066693333332,0.6791469226673286
2016-12-21,770.0,770.599976,771.219971,765.700012,2044600,769.1733196666668,-0.08042379197705785
2016-12-22,768.119995,766.340027,771.210022,763.02002,2543600,766.8566896666667,-0.5543430323322163
2016-12-23,764.549988,760.590027,766.5,757.98999,1981600,761.693339,-0.753148733280451
2016-12-27,763.400024,771.400024,774.650024,761.200012,2638700,769.0833533333334,1.4112593495023695
2016-12-28,776.25,772.130005,780.0,770.5,3301000,774.2100016666667,0.09458592197209015
2016-12-29,772.400024,765.150024,773.400024,760.849976,3158300,766.4666746666667,-0.9081011702668285
2016-12-30,766.469971,749.869995,767.400024,748.280029,4139400,755.1833493333334,-2.0172072898201776
2017-01-03,757.919983,753.669983,758.76001,747.700012,3521100,753.3766683333333,0.5054732360306957
2017-01-04,758.390015,757.179993,759.679993,754.200012,2510500,757.0199993333332,0.4646412775059616
2017-01-05,761.549988,780.450012,782.400024,760.26001,5830100,774.3700153333333,3.0269695139558905
2017-01-06,782.359985,795.98999,799.440002,778.47998,5986200,791.303324,1.9715918608261163
2017-01-09,798.0,796.919983,801.77002,791.77002,3446100,796.8200076666667,0.11676656200654278
2017-01-10,796.599976,795.900024,798.0,789.539978,2558400,794.4800006666668,-0.12806960421487545
2017-01-11,793.659973,799.02002,799.5,789.51001,2992800,796.01001,0.39124218064259253
2017-01-12,800.309998,813.640015,814.130005,799.5,4873900,809.0900066666667,1.8132024397186974
2017-01-13,814.320007,817.140015,821.650024,811.400024,3791900,816.730021,0.4292430995670671
2017-01-17,815.700012,809.719971,816.0,803.440002,3670500,809.7199909999999,-0.9121984087101964
2017-01-18,809.5,807.47998,811.72998,804.27002,2354200,807.8266600000001,-0.2770210858715316
2017-01-19,810.0,809.039978,813.51001,807.320007,2540800,809.956665,0.19300701813813603
2017-01-20,815.280029,808.330017,816.02002,806.26001,3376200,810.203349,-0.08779203865474372
2017-01-23,806.799988,817.880005,818.5,805.080017,2797500,813.8200073333334,1.1745220673574863
2017-01-24,822.0,822.440002,823.98999,814.5,2971700,820.3099973333334,0.5559901393969113
2017-01-25,825.789978,836.52002,837.419983,825.289978,3922600,833.0766603333333,1.6974919112692
2017-01-26,835.530029,839.150024,843.840027,833.0,3586300,838.6633503333333,0.31390501596764153
2017-01-27,839.0,835.77002,839.700012,829.440002,2998700,834.9700113333333,-0.4036023809397271
2017-01-30,833.0,830.380005,833.5,816.380005,3747300,826.7533366666667,-0.6470046180659494
2017-01-31,823.75,823.47998,826.98999,819.559998,3137200,823.3433226666666,-0.834419491056515
2017-02-01,829.210022,832.349976,833.780029,824.940002,3850200,830.3566690000001,1.0713758152059327
2017-02-02,836.590027,839.950012,842.48999,828.26001,7350500,836.9000040000001,0.9089383936792927
2017-02-03,806.719971,810.200012,818.299988,804.0,10868800,810.8333333333334,-3.6061234963040256
2017-02-06,809.799988,807.640015,810.719971,803.0,3897300,807.1199953333333,-0.31647123249429754
2017-02-07,809.309998,812.5,816.159973,807.5,3466100,812.0533243333333,0.5999480949087754
2017-02-08,812.690002,819.710022,821.47998,812.5,2858000,817.8966673333334,0.8834731804651774
2017-02-09,821.599976,821.359985,825.0,819.710022,2484900,822.0233356666668,0.20108387197712574
2017-02-10,823.820007,827.460022,828.0,822.849976,2429600,826.1033326666666,0.7399309573373536
2017-02-13,831.619995,836.530029,843.0,828.549988,4172600,836.0266723333334,1.0901623866990562
2017-02-14,837.0,836.390015,838.309998,831.450012,2792400,835.3833416666666,-0.01673887533701901
2017-02-15,834.0,842.700012,842.809998,832.820007,2968900,839.443339,0.7516007602941244
2017-02-16,841.840027,844.140015,845.0,839.380005,2714700,842.8400066666667,0.1707338368490241
2017-02-17,842.0,845.070007,847.27002,840.72998,3112300,844.3566690000001,0.1101097059393652
2017-02-21,848.840027,856.440002,857.97998,847.25,3507700,853.8899940000001,1.336479266008972
2017-02-22,856.950012,855.609985,858.429993,852.179993,2617000,855.406657,-0.09696177930917926
2017-02-23,857.570007,852.190002,860.859985,848.0,3462000,853.6833290000001,-0.400513830393745
2017-02-24,844.690002,845.23999,845.809998,837.75,3688000,842.9333293333333,-0.8188910141427641
2017-02-27,842.380005,848.640015,852.5,839.669983,2713600,846.936666,0.40144869249605364
2017-02-28,851.450012,845.039978,854.090027,842.049988,2793700,847.0599976666666,-0.425114831209239
2017-03-01,853.049988,853.080017,854.830017,849.01001,2760100,852.3066813333334,0.9469412176547287
2017-03-02,853.080017,848.909973,854.820007,847.280029,2132100,850.3366696666667,-0.4900207837612136
2017-03-03,847.200012,849.880005,851.98999,846.27002,1941100,849.380005,0.11420271110509361
2017-03-06,845.22998,846.609985,848.48999,841.119995,2610400,845.4066566666667,-0.3855046677583296
2017-03-07,845.47998,846.02002,848.460022,843.75,2247600,846.0766806666667,-0.06970986242098576
2017-03-08,848.0,850.5,853.070007,846.789978,2286500,850.119995,0.52813882070879
2017-03-09,851.0,853.0,856.400024,850.309998,2048200,853.2366740000001,0.2935135655762977
2017-03-10,857.0,852.460022,857.349976,851.719971,2436400,853.843323,-0.06332344482755659
2017-03-13,851.77002,854.590027,855.690002,851.710022,1909700,853.9966836666666,0.24955403113935404
2017-03-14,853.549988,852.530029,853.75,847.549988,2130600,851.2766723333334,-0.24134201840668723
2017-03-15,854.330017,852.969971,854.450012,847.109985,2562200,851.5099893333332,0.0515909715342211
2017-03-16,855.299988,853.419983,855.5,850.51001,1842300,853.1433309999999,0.05274433424524716
2017-03-17,853.48999,852.309998,853.830017,850.640015,3384400,852.26001,-0.13014781577895818
2017-03-20,851.51001,856.969971,857.799988,851.01001,2282700,855.2599896666667,0.5452570239861565
2017-03-21,858.840027,843.200012,862.799988,841.309998,4382900,849.1033326666666,-1.6198686292000275
2017-03-22,840.429993,848.059998,849.369995,839.049988,2658700,845.493327,0.5747193628966585
2017-03-23,848.200012,847.380005,850.890015,844.799988,1953000,847.6900026666666,-0.08021434379958947
2017-03-24,851.679993,845.609985,851.799988,843.530029,2138300,846.9800006666668,-0.20909995397175862
2017-03-27,838.070007,846.820007,850.299988,833.5,2755800,843.5399983333333,0.14299229059941965
2017-03-28,851.75,856.0,858.460022,850.099976,3041600,854.8533326666666,1.0782210565897898
2017-03-29,859.049988,874.320007,876.440002,859.02002,4485800,869.9266763333335,2.1176073232898496
2017-03-30,874.950012,876.340027,877.059998,871.659973,2762700,875.0199993333332,0.23077249234599861
2017-03-31,877.0,886.539978,890.349976,876.650024,3957600,884.5133259999999,1.157204664604805
2017-04-03,888.0,891.51001,893.48999,885.419983,3422300,890.1399943333332,0.5590444562975527
2017-04-04,891.5,906.830017,908.539978,890.280029,4984700,901.8833413333333,1.7038354695722902
2017-04-05,910.820007,909.280029,923.719971,905.619995,7508400,912.8733316666667,0.2698089239330237
2017-04-06,913.799988,898.280029,917.190002,894.48999,6344100,903.3200069999999,-1.2171253447916364
2017-04-07,899.650024,894.880005,900.090027,889.309998,3710900,894.76001,-0.3792219333641711
